Time,THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:MILANO-LINATE ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:MILANO-LINATE ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
07:30:00,3.205812E+03,1.485571E+03,1.654208E-01,1.457573E-01,1.359943E+04,2.704767E+02,7.001165E-01,2.652441E-02,4.638813E+03,7.709415E+01,2.393150E-01,7.566376E-03,6.810291E+03,4.036279E+03,3.514407E-01,3.958453E-01
07:40:00,3.205812E+03,1.564194E+03,1.654208E-01,1.534796E-01,1.359943E+04,4.175678E+02,7.001165E-01,4.094628E-02,4.638813E+03,1.333123E+02,2.393150E-01,1.307674E-02,6.810291E+03,4.169540E+03,3.514407E-01,4.089106E-01
07:50:00,3.205812E+03,1.651172E+03,1.654208E-01,1.620233E-01,1.359943E+04,5.954471E+02,7.001165E-01,5.838942E-02,4.638813E+03,2.061130E+02,2.393150E-01,2.021345E-02,6.810291E+03,4.309180E+03,3.514407E-01,4.225998E-01
08:00:00,3.205812E+03,1.747120E+03,1.654208E-01,1.714493E-01,1.359943E+04,7.920081E+02,7.001165E-01,7.765454E-02,4.638813E+03,3.035388E+02,2.393150E-01,2.976485E-02,6.810291E+03,4.454561E+03,3.514407E-01,4.368516E-01
08:10:00,3.205813E+03,1.846044E+03,1.654208E-01,1.811703E-01,1.359943E+04,9.899327E+02,7.001165E-01,9.707263E-02,4.638813E+03,4.230467E+02,2.393150E-01,4.147118E-02,6.810291E+03,4.606420E+03,3.514407E-01,4.517393E-01
08:20:00,3.205813E+03,1.946996E+03,1.654208E-01,1.910916E-01,1.359943E+04,1.194375E+03,7.001165E-01,1.171344E-01,4.638813E+03,5.558587E+02,2.393150E-01,5.449514E-02,6.810291E+03,4.763960E+03,3.514407E-01,4.671843E-01
08:30:00,3.205813E+03,2.050538E+03,1.654208E-01,2.012684E-01,1.359943E+04,1.408079E+03,7.001165E-01,1.381079E-01,4.638813E+03,7.100507E+02,2.393150E-01,6.961637E-02,6.810291E+03,4.926173E+03,3.514407E-01,4.830874E-01
08:40:00,3.205813E+03,2.157512E+03,1.654208E-01,2.117821E-01,1.359943E+04,1.628508E+03,7.001165E-01,1.597439E-01,4.638813E+03,8.878882E+02,2.393150E-01,8.705601E-02,6.810291E+03,5.091926E+03,3.514407E-01,4.993372E-01
08:50:00,3.205813E+03,2.268655E+03,1.654208E-01,2.227035E-01,1.359943E+04,1.856231E+03,7.001165E-01,1.820978E-01,4.638813E+03,1.089181E+03,2.393150E-01,1.067943E-01,6.810291E+03,5.259377E+03,3.514407E-01,5.157537E-01
09:00:00,3.205813E+03,2.383968E+03,1.654208E-01,2.340330E-01,1.359943E+04,2.086746E+03,7.001165E-01,2.047278E-01,4.638813E+03,1.307393E+03,2.393150E-01,1.281898E-01,6.810291E+03,5.426592E+03,3.514407E-01,5.321473E-01
09:10:00,3.205813E+03,2.501630E+03,1.654208E-01,2.455908E-01,1.359943E+04,2.312593E+03,7.001165E-01,2.269019E-01,4.638813E+03,1.537730E+03,2.393150E-01,1.507716E-01,6.810291E+03,5.586770E+03,3.514407E-01,5.478509E-01
09:20:00,3.205813E+03,2.622423E+03,1.654208E-01,2.574544E-01,1.359943E+04,2.532980E+03,7.001165E-01,2.485416E-01,4.638813E+03,1.777892E+03,2.393150E-01,1.743132E-01,6.810291E+03,5.739514E+03,3.514407E-01,5.628253E-01
09:30:00,3.205813E+03,2.745267E+03,1.654208E-01,2.695178E-01,1.359943E+04,2.746891E+03,7.001165E-01,2.695465E-01,4.638813E+03,2.025280E+03,2.393150E-01,1.985602E-01,6.810291E+03,5.884929E+03,3.514407E-01,5.770808E-01
09:40:00,3.205813E+03,2.868911E+03,1.654208E-01,2.816594E-01,1.359943E+04,2.953692E+03,7.001165E-01,2.898543E-01,4.638813E+03,2.277346E+03,2.393150E-01,2.232632E-01,6.810291E+03,6.022481E+03,3.514407E-01,5.905654E-01
09:50:00,3.205813E+03,2.992473E+03,1.654208E-01,2.937939E-01,1.359943E+04,3.152714E+03,7.001165E-01,3.093990E-01,4.638813E+03,2.531739E+03,2.393150E-01,2.481926E-01,6.810291E+03,6.151928E+03,3.514407E-01,6.032552E-01
10:00:00,3.205813E+03,3.115250E+03,1.654208E-01,3.058519E-01,1.359943E+04,3.343545E+03,7.001165E-01,3.281400E-01,4.638813E+03,2.786133E+03,2.393150E-01,2.731214E-01,6.810291E+03,6.272872E+03,3.514407E-01,6.151115E-01
10:10:00,3.205813E+03,3.236728E+03,1.654208E-01,3.177829E-01,1.359943E+04,3.525778E+03,7.001165E-01,3.460371E-01,4.638813E+03,3.038539E+03,2.393150E-01,2.978554E-01,6.810291E+03,6.385312E+03,3.514407E-01,6.261341E-01
10:20:00,3.205813E+03,3.356116E+03,1.654208E-01,3.295091E-01,1.359943E+04,3.698894E+03,7.001165E-01,3.630393E-01,4.638813E+03,3.286874E+03,2.393150E-01,3.221908E-01,6.810291E+03,6.488815E+03,3.514407E-01,6.362805E-01
10:30:00,3.205813E+03,3.473390E+03,1.654208E-01,3.410285E-01,1.359943E+04,3.862702E+03,7.001165E-01,3.791276E-01,4.638813E+03,3.529269E+03,2.393150E-01,3.459446E-01,6.810291E+03,6.583479E+03,3.514407E-01,6.455605E-01
10:40:00,3.205813E+03,3.589291E+03,1.654208E-01,3.524121E-01,1.359943E+04,4.016832E+03,7.001165E-01,3.942659E-01,4.638813E+03,3.764066E+03,2.393150E-01,3.689543E-01,6.810291E+03,6.669042E+03,3.514407E-01,6.539484E-01
10:50:00,3.205813E+03,3.703795E+03,1.654208E-01,3.636564E-01,1.359943E+04,4.161168E+03,7.001165E-01,4.084425E-01,4.638813E+03,3.989748E+03,2.393150E-01,3.910712E-01,6.810291E+03,6.745795E+03,3.514407E-01,6.614728E-01
11:00:00,3.205813E+03,3.816761E+03,1.654208E-01,3.747480E-01,1.359943E+04,4.295490E+03,7.001165E-01,4.216359E-01,4.638813E+03,4.204948E+03,2.393150E-01,4.121610E-01,6.810291E+03,6.813758E+03,3.514407E-01,6.681356E-01
11:10:00,3.205813E+03,3.926032E+03,1.654208E-01,3.854754E-01,1.359943E+04,4.416039E+03,7.001165E-01,4.334771E-01,4.638813E+03,4.407517E+03,2.393150E-01,4.320131E-01,6.810291E+03,6.872121E+03,3.514407E-01,6.738577E-01
11:20:00,3.205813E+03,4.031908E+03,1.654208E-01,3.958676E-01,1.359943E+04,4.522670E+03,7.001166E-01,4.439512E-01,4.638813E+03,4.594022E+03,2.393150E-01,4.502909E-01,6.810291E+03,6.922147E+03,3.514407E-01,6.787629E-01
11:30:00,3.205813E+03,4.133727E+03,1.654208E-01,4.058599E-01,1.359943E+04,4.615849E+03,7.001166E-01,4.531039E-01,4.638813E+03,4.764731E+03,2.393150E-01,4.670204E-01,6.810291E+03,6.962646E+03,3.514407E-01,6.827349E-01
