Time,THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,1.403712E+04,1.502005E+04,7.244025E-01,1.159238E+00,7.939421E+03,2.034704E+03,4.096593E-01,1.570141E-01,1.992365E+04,7.022792E+03,1.028050E+00,5.419326E-01,7.934286E+03,1.897018E+03,4.093943E-01,1.463865E-01,5.220133E+03,0.000000E+00,2.693980E-01,0.000000E+00,1.165056E+04,0.000000E+00,6.012826E-01,0.000000E+00,5.249102E+03,0.000000E+00,2.708930E-01,0.000000E+00,5.833251E+03,2.115145E+03,3.010397E-01,1.632049E-01,1.275981E+04,6.637089E+03,6.585306E-01,5.121155E-01,5.842979E+03,1.892532E+03,3.015417E-01,1.460271E-01,2.050929E+04,2.020001E+04,1.058206E+00,1.559146E+00
00:30:00,1.403875E+04,1.492995E+04,7.244863E-01,1.152254E+00,7.939463E+03,2.009164E+03,4.096614E-01,1.550441E-01,1.992376E+04,6.954536E+03,1.028056E+00,5.366657E-01,7.934328E+03,1.871434E+03,4.093965E-01,1.444128E-01,5.220155E+03,0.000000E+00,2.693992E-01,0.000000E+00,1.165062E+04,0.000000E+00,6.012857E-01,0.000000E+00,5.249125E+03,0.000000E+00,2.708942E-01,0.000000E+00,5.833462E+03,2.099465E+03,3.010506E-01,1.619942E-01,1.276029E+04,6.625612E+03,6.585554E-01,5.112247E-01,5.843191E+03,1.882083E+03,3.015527E-01,1.452202E-01,2.051058E+04,2.006547E+04,1.058273E+00,1.548755E+00
00:45:00,1.404034E+04,1.483989E+04,7.245683E-01,1.145277E+00,7.939503E+03,1.981891E+03,4.096635E-01,1.529395E-01,1.992387E+04,6.880591E+03,1.028061E+00,5.309577E-01,7.934369E+03,1.843539E+03,4.093986E-01,1.422602E-01,5.220177E+03,0.000000E+00,2.694003E-01,0.000000E+00,1.165068E+04,0.000000E+00,6.012887E-01,0.000000E+00,5.249148E+03,0.000000E+00,2.708954E-01,0.000000E+00,5.833663E+03,2.081625E+03,3.010610E-01,1.606165E-01,1.276075E+04,6.609342E+03,6.585791E-01,5.099638E-01,5.843393E+03,1.869640E+03,3.015631E-01,1.442593E-01,2.051187E+04,1.992653E+04,1.058339E+00,1.538016E+00
01:00:00,1.404189E+04,1.475231E+04,7.246485E-01,1.138483E+00,7.939543E+03,1.954044E+03,4.096656E-01,1.507904E-01,1.992397E+04,6.803883E+03,1.028067E+00,5.250360E-01,7.934409E+03,1.814250E+03,4.094006E-01,1.399997E-01,5.220199E+03,0.000000E+00,2.694015E-01,0.000000E+00,1.165074E+04,0.000000E+00,6.012916E-01,0.000000E+00,5.249170E+03,0.000000E+00,2.708966E-01,0.000000E+00,5.833854E+03,2.062607E+03,3.010708E-01,1.591481E-01,1.276118E+04,6.590714E+03,6.586017E-01,5.085216E-01,5.843585E+03,1.856022E+03,3.015730E-01,1.432078E-01,2.051315E+04,1.978721E+04,1.058405E+00,1.527228E+00
01:15:00,1.404342E+04,1.469241E+04,7.247276E-01,1.133813E+00,7.939585E+03,1.926770E+03,4.096677E-01,1.486854E-01,1.992408E+04,6.728054E+03,1.028072E+00,5.191819E-01,7.934451E+03,1.785008E+03,4.094028E-01,1.377427E-01,5.220226E+03,0.000000E+00,2.694028E-01,0.000000E+00,1.165080E+04,0.000000E+00,6.012949E-01,0.000000E+00,5.249196E+03,0.000000E+00,2.708979E-01,0.000000E+00,5.834043E+03,2.043609E+03,3.010806E-01,1.576813E-01,1.276161E+04,6.572427E+03,6.586239E-01,5.071062E-01,5.843774E+03,1.842374E+03,3.015828E-01,1.421540E-01,2.051443E+04,1.967420E+04,1.058472E+00,1.518451E+00
01:30:00,1.404492E+04,1.463455E+04,7.248049E-01,1.129287E+00,7.939627E+03,1.899324E+03,4.096699E-01,1.465669E-01,1.992419E+04,6.653413E+03,1.028078E+00,5.134193E-01,7.934493E+03,1.756049E+03,4.094050E-01,1.355073E-01,5.220252E+03,0.000000E+00,2.694041E-01,0.000000E+00,1.165086E+04,0.000000E+00,6.012982E-01,0.000000E+00,5.249222E+03,0.000000E+00,2.708993E-01,0.000000E+00,5.834223E+03,2.024783E+03,3.010899E-01,1.562277E-01,1.276203E+04,6.554275E+03,6.586453E-01,5.057014E-01,5.843956E+03,1.828794E+03,3.015922E-01,1.411053E-01,2.051571E+04,1.956520E+04,1.058538E+00,1.509971E+00
01:45:00,1.404638E+04,1.457940E+04,7.248804E-01,1.124981E+00,7.939667E+03,1.871739E+03,4.096720E-01,1.444374E-01,1.992430E+04,6.580572E+03,1.028083E+00,5.077958E-01,7.934534E+03,1.727674E+03,4.094071E-01,1.333171E-01,5.220277E+03,0.000000E+00,2.694055E-01,0.000000E+00,1.165093E+04,0.000000E+00,6.013015E-01,0.000000E+00,5.249248E+03,0.000000E+00,2.709006E-01,0.000000E+00,5.834397E+03,2.006347E+03,3.010989E-01,1.548045E-01,1.276243E+04,6.536478E+03,6.586660E-01,5.043246E-01,5.844131E+03,1.815469E+03,3.016012E-01,1.400765E-01,2.051698E+04,1.945943E+04,1.058603E+00,1.501757E+00
02:00:00,1.404781E+04,1.452654E+04,7.249539E-01,1.120872E+00,7.939707E+03,1.843913E+03,4.096740E-01,1.422894E-01,1.992440E+04,6.510143E+03,1.028089E+00,5.023589E-01,7.934574E+03,1.700165E+03,4.094092E-01,1.311939E-01,5.220302E+03,0.000000E+00,2.694068E-01,0.000000E+00,1.165099E+04,0.000000E+00,6.013047E-01,0.000000E+00,5.249273E+03,0.000000E+00,2.709019E-01,0.000000E+00,5.834565E+03,1.988510E+03,3.011075E-01,1.534276E-01,1.276282E+04,6.519378E+03,6.586860E-01,5.030023E-01,5.844299E+03,1.802595E+03,3.016099E-01,1.390827E-01,2.051823E+04,1.935747E+04,1.058668E+00,1.493864E+00
02:15:00,1.404920E+04,1.447489E+04,7.250257E-01,1.116874E+00,7.939746E+03,1.815200E+03,4.096760E-01,1.400729E-01,1.992450E+04,6.440182E+03,1.028094E+00,4.969587E-01,7.934613E+03,1.672786E+03,4.094112E-01,1.290807E-01,5.220327E+03,0.000000E+00,2.694081E-01,0.000000E+00,1.165105E+04,0.000000E+00,6.013078E-01,0.000000E+00,5.249298E+03,0.000000E+00,2.709032E-01,0.000000E+00,5.834727E+03,1.970817E+03,3.011159E-01,1.520620E-01,1.276319E+04,6.501995E+03,6.587053E-01,5.016588E-01,5.844462E+03,1.789701E+03,3.016183E-01,1.380873E-01,2.051947E+04,1.925765E+04,1.058732E+00,1.486154E+00
02:30:00,1.405055E+04,1.442460E+04,7.250956E-01,1.112988E+00,7.939784E+03,1.786539E+03,4.096780E-01,1.378605E-01,1.992460E+04,6.371026E+03,1.028099E+00,4.916209E-01,7.934652E+03,1.645695E+03,4.094132E-01,1.269899E-01,5.220352E+03,0.000000E+00,2.694093E-01,0.000000E+00,1.165111E+04,0.000000E+00,6.013109E-01,0.000000E+00,5.249323E+03,0.000000E+00,2.709044E-01,0.000000E+00,5.834884E+03,1.953346E+03,3.011240E-01,1.507136E-01,1.276355E+04,6.484464E+03,6.587240E-01,5.003044E-01,5.844619E+03,1.776864E+03,3.016264E-01,1.370965E-01,2.052070E+04,1.916028E+04,1.058795E+00,1.478639E+00
02:45:00,1.405188E+04,1.437581E+04,7.251638E-01,1.109222E+00,7.939822E+03,1.758149E+03,4.096799E-01,1.356693E-01,1.992470E+04,6.302964E+03,1.028104E+00,4.863678E-01,7.934689E+03,1.619040E+03,4.094151E-01,1.249328E-01,5.220376E+03,0.000000E+00,2.694106E-01,0.000000E+00,1.165117E+04,0.000000E+00,6.013140E-01,0.000000E+00,5.249347E+03,0.000000E+00,2.709057E-01,0.000000E+00,5.835036E+03,1.936181E+03,3.011318E-01,1.493889E-01,1.276391E+04,6.466955E+03,6.587422E-01,4.989521E-01,5.844772E+03,1.764175E+03,3.016343E-01,1.361172E-01,2.052191E+04,1.906556E+04,1.058857E+00,1.471330E+00
03:00:00,1.405316E+04,1.432864E+04,7.252302E-01,1.105581E+00,7.939859E+03,1.730130E+03,4.096818E-01,1.335067E-01,1.992480E+04,6.236269E+03,1.028109E+00,4.812203E-01,7.934726E+03,1.592965E+03,4.094170E-01,1.229204E-01,5.220400E+03,0.000000E+00,2.694118E-01,0.000000E+00,1.165123E+04,0.000000E+00,6.013170E-01,0.000000E+00,5.249371E+03,0.000000E+00,2.709069E-01,0.000000E+00,5.835184E+03,1.919400E+03,3.011394E-01,1.480939E-01,1.276425E+04,6.449631E+03,6.587599E-01,4.976143E-01,5.844920E+03,1.751717E+03,3.016419E-01,1.351558E-01,2.052310E+04,1.897365E+04,1.058919E+00,1.464238E+00
03:15:00,1.405442E+04,1.428151E+04,7.252950E-01,1.101944E+00,7.939895E+03,1.701620E+03,4.096837E-01,1.313063E-01,1.992489E+04,6.168647E+03,1.028114E+00,4.760013E-01,7.934762E+03,1.566609E+03,4.094189E-01,1.208864E-01,5.220423E+03,0.000000E+00,2.694130E-01,0.000000E+00,1.165129E+04,0.000000E+00,6.013200E-01,0.000000E+00,5.249394E+03,0.000000E+00,2.709081E-01,0.000000E+00,5.835327E+03,1.902423E+03,3.011468E-01,1.467838E-01,1.276458E+04,6.431299E+03,6.587771E-01,4.961991E-01,5.845064E+03,1.738906E+03,3.016493E-01,1.341672E-01,2.052428E+04,1.888231E+04,1.058980E+00,1.457189E+00
03:30:00,1.405564E+04,1.423428E+04,7.253581E-01,1.098299E+00,7.939930E+03,1.672651E+03,4.096855E-01,1.290705E-01,1.992498E+04,6.100203E+03,1.028119E+00,4.707190E-01,7.934798E+03,1.540040E+03,4.094207E-01,1.188360E-01,5.220446E+03,0.000000E+00,2.694142E-01,0.000000E+00,1.165134E+04,0.000000E+00,6.013229E-01,0.000000E+00,5.249417E+03,0.000000E+00,2.709093E-01,0.000000E+00,5.835466E+03,1.885238E+03,3.011540E-01,1.454578E-01,1.276491E+04,6.411938E+03,6.587938E-01,4.947047E-01,5.845203E+03,1.725735E+03,3.016565E-01,1.331508E-01,2.052544E+04,1.879148E+04,1.059040E+00,1.450180E+00
03:45:00,1.405683E+04,1.418693E+04,7.254195E-01,1.094645E+00,7.939965E+03,1.643229E+03,4.096873E-01,1.267998E-01,1.992508E+04,6.031075E+03,1.028124E+00,4.653841E-01,7.934833E+03,1.513146E+03,4.094225E-01,1.167604E-01,5.220469E+03,0.000000E+00,2.694154E-01,0.000000E+00,1.165140E+04,0.000000E+00,6.013258E-01,0.000000E+00,5.249440E+03,0.000000E+00,2.709105E-01,0.000000E+00,5.835601E+03,1.867861E+03,3.011610E-01,1.441169E-01,1.276522E+04,6.391586E+03,6.588101E-01,4.931339E-01,5.845339E+03,1.712222E+03,3.016635E-01,1.321081E-01,2.052659E+04,1.870116E+04,1.059099E+00,1.443210E+00
04:00:00,1.405799E+04,1.413948E+04,7.254794E-01,1.090983E+00,7.939999E+03,1.613506E+03,4.096891E-01,1.245058E-01,1.992517E+04,5.961393E+03,1.028128E+00,4.600063E-01,7.934867E+03,1.485927E+03,4.094243E-01,1.146599E-01,5.220491E+03,0.000000E+00,2.694165E-01,0.000000E+00,1.165145E+04,0.000000E+00,6.013286E-01,0.000000E+00,5.249462E+03,0.000000E+00,2.709116E-01,0.000000E+00,5.835733E+03,1.850307E+03,3.011678E-01,1.427624E-01,1.276553E+04,6.370289E+03,6.588260E-01,4.914902E-01,5.845471E+03,1.698389E+03,3.016703E-01,1.310407E-01,2.052772E+04,1.861138E+04,1.059158E+00,1.436283E+00
04:15:00,1.405912E+04,1.409366E+04,7.255378E-01,1.087448E+00,7.940032E+03,1.584552E+03,4.096908E-01,1.222712E-01,1.992525E+04,5.893790E+03,1.028133E+00,4.547891E-01,7.934900E+03,1.459378E+03,4.094260E-01,1.126110E-01,5.220513E+03,0.000000E+00,2.694176E-01,0.000000E+00,1.165151E+04,0.000000E+00,6.013314E-01,0.000000E+00,5.249484E+03,0.000000E+00,2.709127E-01,0.000000E+00,5.835861E+03,1.833255E+03,3.011744E-01,1.414466E-01,1.276583E+04,6.349438E+03,6.588414E-01,4.898812E-01,5.845599E+03,1.684922E+03,3.016770E-01,1.300016E-01,2.052884E+04,1.852460E+04,1.059215E+00,1.429586E+00
04:30:00,1.406022E+04,1.404972E+04,7.255946E-01,1.084057E+00,7.940065E+03,1.556496E+03,4.096925E-01,1.201060E-01,1.992534E+04,5.828486E+03,1.028137E+00,4.497493E-01,7.934933E+03,1.433545E+03,4.094277E-01,1.106173E-01,5.220534E+03,0.000000E+00,2.694187E-01,0.000000E+00,1.165156E+04,0.000000E+00,6.013341E-01,0.000000E+00,5.249505E+03,0.000000E+00,2.709138E-01,0.000000E+00,5.835985E+03,1.816789E+03,3.011808E-01,1.401761E-01,1.276612E+04,6.329221E+03,6.588565E-01,4.883211E-01,5.845724E+03,1.671911E+03,3.016834E-01,1.289976E-01,2.052994E+04,1.844103E+04,1.059272E+00,1.423138E+00
04:45:00,1.406130E+04,1.400777E+04,7.256500E-01,1.080820E+00,7.940097E+03,1.529440E+03,4.096941E-01,1.180179E-01,1.992543E+04,5.765646E+03,1.028142E+00,4.448997E-01,7.934965E+03,1.408633E+03,4.094294E-01,1.086947E-01,5.220555E+03,0.000000E+00,2.694198E-01,0.000000E+00,1.165161E+04,0.000000E+00,6.013368E-01,0.000000E+00,5.249526E+03,0.000000E+00,2.709149E-01,0.000000E+00,5.836107E+03,1.800964E+03,3.011871E-01,1.389551E-01,1.276641E+04,6.309747E+03,6.588713E-01,4.868184E-01,5.845846E+03,1.659408E+03,3.016897E-01,1.280328E-01,2.053102E+04,1.836082E+04,1.059328E+00,1.416949E+00
05:00:00,1.406234E+04,1.396789E+04,7.257039E-01,1.077742E+00,7.940128E+03,1.503470E+03,4.096958E-01,1.160137E-01,1.992551E+04,5.705402E+03,1.028146E+00,4.402504E-01,7.934997E+03,1.384718E+03,4.094310E-01,1.068491E-01,5.220576E+03,0.000000E+00,2.694209E-01,0.000000E+00,1.165166E+04,0.000000E+00,6.013394E-01,0.000000E+00,5.249547E+03,0.000000E+00,2.709160E-01,0.000000E+00,5.836225E+03,1.785828E+03,3.011932E-01,1.377872E-01,1.276669E+04,6.291106E+03,6.588856E-01,4.853800E-01,5.845965E+03,1.647455E+03,3.016958E-01,1.271105E-01,2.053208E+04,1.828409E+04,1.059383E+00,1.411028E+00
05:15:00,1.406336E+04,1.393537E+04,7.257564E-01,1.075233E+00,7.940159E+03,1.481746E+03,4.096973E-01,1.143372E-01,1.992559E+04,5.655687E+03,1.028150E+00,4.364137E-01,7.935028E+03,1.364983E+03,4.094326E-01,1.053261E-01,5.220596E+03,0.000000E+00,2.694219E-01,0.000000E+00,1.165171E+04,0.000000E+00,6.013420E-01,0.000000E+00,5.249567E+03,0.000000E+00,2.709170E-01,0.000000E+00,5.836341E+03,1.773420E+03,3.011992E-01,1.368298E-01,1.276696E+04,6.277453E+03,6.588997E-01,4.843264E-01,5.846081E+03,1.638112E+03,3.017018E-01,1.263896E-01,2.053313E+04,1.821819E+04,1.059437E+00,1.405944E+00
05:30:00,1.406435E+04,1.391095E+04,7.258076E-01,1.073349E+00,7.940189E+03,1.464526E+03,4.096989E-01,1.130082E-01,1.992567E+04,5.617014E+03,1.028154E+00,4.334292E-01,7.935058E+03,1.349688E+03,4.094342E-01,1.041457E-01,5.220616E+03,0.000000E+00,2.694229E-01,0.000000E+00,1.165176E+04,0.000000E+00,6.013445E-01,0.000000E+00,5.249586E+03,0.000000E+00,2.709180E-01,0.000000E+00,5.836454E+03,1.763992E+03,3.012050E-01,1.361024E-01,1.276722E+04,6.269296E+03,6.589134E-01,4.836971E-01,5.846194E+03,1.631622E+03,3.017076E-01,1.258889E-01,2.053416E+04,1.816372E+04,1.059490E+00,1.401742E+00
05:45:00,1.406532E+04,1.391040E+04,7.258574E-01,1.073306E+00,7.940219E+03,1.453611E+03,4.097004E-01,1.121659E-01,1.992575E+04,5.601005E+03,1.028159E+00,4.321937E-01,7.935088E+03,1.350885E+03,4.094357E-01,1.042380E-01,5.220635E+03,0.000000E+00,2.694239E-01,0.000000E+00,1.165181E+04,0.000000E+00,6.013470E-01,0.000000E+00,5.249606E+03,0.000000E+00,2.709190E-01,0.000000E+00,5.836563E+03,1.759581E+03,3.012107E-01,1.357621E-01,1.276748E+04,6.280532E+03,6.589268E-01,4.845639E-01,5.846304E+03,1.641989E+03,3.017133E-01,1.266888E-01,2.053518E+04,1.813088E+04,1.059542E+00,1.399208E+00
06:00:00,1.406626E+04,1.395269E+04,7.259060E-01,1.076569E+00,7.940248E+03,1.450255E+03,4.097019E-01,1.119069E-01,1.992583E+04,5.620308E+03,1.028163E+00,4.336833E-01,7.935117E+03,1.388176E+03,4.094372E-01,1.071156E-01,5.220654E+03,0.000000E+00,2.694249E-01,0.000000E+00,1.165186E+04,0.000000E+00,6.013494E-01,0.000000E+00,5.249625E+03,0.000000E+00,2.709200E-01,0.000000E+00,5.836671E+03,1.761263E+03,3.012162E-01,1.358919E-01,1.276774E+04,6.324803E+03,6.589398E-01,4.879796E-01,5.846411E+03,1.690712E+03,3.017189E-01,1.304482E-01,2.053617E+04,1.813310E+04,1.059594E+00,1.399381E+00
06:15:00,1.366528E+04,1.732290E+04,7.052132E-01,1.424555E+00,7.497261E+03,2.585485E+03,3.868446E-01,2.099106E-01,1.865727E+04,9.305799E+03,9.627055E-01,7.540864E-01,7.492130E+03,2.596386E+03,3.865799E-01,2.116842E-01,5.059916E+03,8.790111E+02,2.611296E-01,7.639032E-02,1.133039E+04,3.598421E+03,5.847586E-01,3.010379E-01,5.088886E+03,9.830788E+02,2.626247E-01,8.588159E-02,5.675849E+03,2.869667E+03,2.929166E-01,2.328517E-01,1.244613E+04,9.934887E+03,6.423418E-01,8.044654E-01,5.685589E+03,2.875693E+03,2.934193E-01,2.342039E-01,1.953030E+04,2.152808E+04,1.007694E+00,1.768175E+00
06:30:00,1.326396E+04,1.857226E+04,6.845047E-01,1.619453E+00,7.053713E+03,2.570449E+03,3.639628E-01,2.159722E-01,1.738665E+04,8.962830E+03,8.971540E-01,7.495303E-01,7.048582E+03,2.713639E+03,3.636980E-01,2.301256E-01,4.899034E+03,8.790111E+02,2.528277E-01,7.639032E-02,1.100863E+04,3.598421E+03,5.681536E-01,3.010379E-01,4.928006E+03,1.092272E+03,2.543229E-01,9.658114E-02,5.514899E+03,2.792856E+03,2.846111E-01,2.344667E-01,1.212425E+04,9.371732E+03,6.257310E-01,7.819258E-01,5.524641E+03,2.940237E+03,2.851139E-01,2.490025E-01,1.852329E+04,2.328597E+04,9.557469E-01,2.034863E+00
06:45:00,1.286234E+04,2.134372E+04,6.637835E-01,1.964502E+00,6.610051E+03,3.333438E+03,3.410778E-01,2.982756E-01,1.611613E+04,1.125420E+04,8.316119E-01,1.003287E+00,6.604922E+03,3.639427E+03,3.408131E-01,3.280282E-01,4.738078E+03,1.465191E+03,2.445227E-01,1.338662E-01,1.068677E+04,5.559214E+03,5.515447E-01,4.965167E-01,4.767050E+03,1.840241E+03,2.460179E-01,1.698748E-01,5.353840E+03,3.484024E+03,2.763010E-01,3.113633E-01,1.180222E+04,1.142074E+04,6.091131E-01,1.015655E+00,5.363582E+03,3.800804E+03,2.768037E-01,3.420985E-01,1.751575E+04,2.653348E+04,9.037814E-01,2.448475E+00
07:00:00,1.246025E+04,2.387297E+04,6.430422E-01,2.286992E+00,6.166040E+03,3.891666E+03,3.181781E-01,3.605661E-01,1.484470E+04,1.286864E+04,7.660289E-01,1.191238E+00,6.160913E+03,4.381014E+03,3.179136E-01,4.085419E-01,4.576983E+03,1.893216E+03,2.362115E-01,1.758293E-01,1.036467E+04,7.243771E+03,5.349243E-01,6.619634E-01,4.605954E+03,2.457738E+03,2.377066E-01,2.304186E-01,5.192582E+03,3.975935E+03,2.679817E-01,3.688068E-01,1.147982E+04,1.280304E+04,5.924772E-01,1.184723E+00,5.202324E+03,4.477565E+03,2.684845E-01,4.179469E-01,1.650725E+04,2.953925E+04,8.517786E-01,2.839241E+00
07:15:00,1.245964E+04,2.327725E+04,6.430228E-01,2.284736E+00,6.164809E+03,3.323680E+03,3.181277E-01,3.257551E-01,1.484131E+04,1.086817E+04,7.658806E-01,1.065201E+00,6.159687E+03,4.006131E+03,3.178634E-01,3.926601E-01,4.576539E+03,1.464207E+03,2.361920E-01,1.435478E-01,1.036390E+04,5.266161E+03,5.348883E-01,5.198286E-01,4.605511E+03,2.133453E+03,2.376872E-01,2.091239E-01,5.192041E+03,3.373674E+03,2.679579E-01,3.306291E-01,1.147884E+04,1.067036E+04,5.924314E-01,1.045728E+00,5.201785E+03,4.071227E+03,2.684607E-01,3.990045E-01,1.650496E+04,2.934713E+04,8.517010E-01,2.880411E+00
07:30:00,1.245892E+04,2.501273E+04,6.429982E-01,2.456148E+00,6.163976E+03,3.916186E+03,3.180954E-01,3.838459E-01,1.483953E+04,1.293891E+04,7.658074E-01,1.268231E+00,6.158860E+03,4.771117E+03,3.178313E-01,4.676660E-01,4.576160E+03,1.929901E+03,2.361757E-01,1.891939E-01,1.036326E+04,6.956482E+03,5.348592E-01,6.855145E-01,4.605132E+03,2.713216E+03,2.376709E-01,2.659664E-01,5.191407E+03,3.967925E+03,2.679291E-01,3.888884E-01,1.147764E+04,1.275549E+04,5.923746E-01,1.250155E+00,5.201153E+03,4.833761E+03,2.684321E-01,4.737664E-01,1.650328E+04,3.100397E+04,8.516503E-01,3.044263E+00
07:45:00,1.245803E+04,2.541778E+04,6.429627E-01,2.496507E+00,6.163142E+03,3.741902E+03,3.180612E-01,3.667926E-01,1.483732E+04,1.241355E+04,7.657100E-01,1.216856E+00,6.158032E+03,4.762396E+03,3.177975E-01,4.668432E-01,4.575798E+03,1.827357E+03,2.361600E-01,1.791227E-01,1.036258E+04,6.744207E+03,5.348281E-01,6.614248E-01,4.604770E+03,2.682839E+03,2.376553E-01,2.630204E-01,5.190658E+03,3.805721E+03,2.678941E-01,3.730227E-01,1.147611E+04,1.226456E+04,5.922997E-01,1.202165E+00,5.200408E+03,4.832231E+03,2.683973E-01,4.736532E-01,1.650171E+04,3.137659E+04,8.515982E-01,3.081388E+00
08:00:00,1.245706E+04,2.623784E+04,6.429204E-01,2.577113E+00,6.162571E+03,3.784488E+03,3.180379E-01,3.709630E-01,1.483575E+04,1.259630E+04,7.656414E-01,1.234770E+00,6.157467E+03,4.952377E+03,3.177744E-01,4.854587E-01,4.575530E+03,1.903414E+03,2.361485E-01,1.865685E-01,1.036204E+04,6.870349E+03,5.348036E-01,6.734637E-01,4.604504E+03,2.812501E+03,2.376439E-01,2.757218E-01,5.189892E+03,3.855232E+03,2.678573E-01,3.778806E-01,1.147445E+04,1.246742E+04,5.922180E-01,1.222080E+00,5.199647E+03,5.024446E+03,2.683607E-01,4.924985E-01,1.650066E+04,3.218905E+04,8.515625E-01,3.161173E+00
