Time,THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:MILANO-LINATE ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:MILANO-LINATE ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
05:10:00,3.205812E+03,1.076041E+03,1.654208E-01,1.055465E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.600517E+03,3.514407E-01,2.549762E-01
05:20:00,3.205812E+03,1.066008E+03,1.654208E-01,1.045613E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,2.609550E+03,3.514407E-01,2.558617E-01
05:30:00,3.205812E+03,1.058993E+03,1.654208E-01,1.038725E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,2.644370E+03,3.514407E-01,2.592771E-01
05:40:00,3.205812E+03,1.057169E+03,1.654208E-01,1.036931E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,2.709377E+03,3.514407E-01,2.656545E-01
05:50:00,3.205812E+03,1.061813E+03,1.654208E-01,1.041487E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,2.801004E+03,3.514407E-01,2.746446E-01
06:00:00,3.205812E+03,1.074192E+03,1.654208E-01,1.053635E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,2.913984E+03,3.514407E-01,2.857310E-01
06:10:00,3.205812E+03,1.094765E+03,1.654208E-01,1.073828E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,3.042452E+03,3.514407E-01,2.983385E-01
06:20:00,3.205812E+03,1.123300E+03,1.654208E-01,1.101841E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,3.177932E+03,3.514407E-01,3.116347E-01
06:30:00,3.205812E+03,1.160296E+03,1.654208E-01,1.138160E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,3.311833E+03,3.514407E-01,3.247764E-01
06:40:00,3.205812E+03,1.203133E+03,1.654208E-01,1.180219E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,3.436838E+03,3.514407E-01,3.370452E-01
